Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,773406710.355769,1249546432.01607,1126867032.88239,811141120.596298,773574711.06996,904981240.66708,1176988480.08515,1383930644.4626,1732378922.50103,1594532177.55192,1684468955.29358,2131729225.38912,2539577664.61313,2363853398.35665,3733912541.77728,3670249809.25254,..
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,347.991769547325,348.831275720165,349.643347050754,350.39231824417,350.510288065844,350.543209876543,350.765432098765,351.168724279835,351.338820301783,351.294924554184,351.30983404197,350.611778743948,349.905335198596,349.294000987492,348.726684222076,348.251239850779,..
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.167275578113187,0.240952587521069,0.232527187105684,0.213980948779682,0.0336622582725446,0.00939209655766336,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.197526883816496,-0.200320558786153,-0.174866975766575,-0.162550165733791,-0.136430273792572,..
Japan,JPN,"Population, total",SP.POP.TOTL,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127817277,127561489,127338621,127131800,126958472,..
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,3.40000009536743,..,..,..,..,..,..
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.380317687988,102.65641784668,99.4434967041016,99.0545425415039,100.945167541504,101.100616455078,100.910636901855,104.324272155762,..,101.427070617676,100.594177246094,102.115898132324,102.055702209473,..,..,..,..
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,11.3659935039364,14.111987992705,11.6616844233143,12.4463694872269,11.0106823070842,10.8172435550118,10.8757174529948,10.7446462037526,11.5297124900333,..,..,..
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0058399438858,1.00513005256653,1.00410997867584,1.00285005569458,1.00151002407074,1.00107002258301,1.00127995014191,1.00095999240875,1.00042998790741,1.00094997882843,1.00051999092102,1.00089001655579,1.0010199546814,1.00124001502991,..,..,..
Japan,JPN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,68.4609882502541,70.3218498286965,71.0055136956563,71.1627452860482,71.2916748275441,71.8632952346813,71.8891390743882,71.7396087989542,72.5052347180007,73.9192378100371,72.3960872145455,73.7904729851179,73.8239211727016,73.7653218540394,73.414550501394,..,..
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377800,377880,377890,377900,377910,377910,377920,377930,377940,377947,377950,377955,377960,377962,377962,377962,..
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,10.1370110781084,10.512741333553,10.1061862948999,8.93159165356451,8.36891038016266,8.80978443457721,9.35679785758692,9.68241294398788,10.3606176452117,..,..,..
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2.02,..,..,..,..,..,..,..,..,..,..,..,..,..,2.09,..,..
Japan,JPN,Time required to start a business (days),IC.REG.DURS,..,..,..,31,31,31,23,23,23,23,23,12,12,11.7,11.2,11.2,11.2
Japan,JPN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,0.327609574744949,1.93162375891114,2.28287211011819,2.09340014933777,1.75443198804852,1.57784066748167,1.31053642871314,1.20705396504919,1.06131018989287,0.921170411859054,0.88224889806462,0.60128946523291,0.513851443123089,0.463987801654958,0.408843226044034,0.375046484797781,..
"Korea, Rep.",KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2.5002,2.3496,2.199,2.1778,2.1566,2.1354,2.1142,2.093,2.034,1.975,1.916,1.857,1.798,1.7282,1.6584,1.5886,..
"Korea, Rep.",KOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,4.39289926300698,4.1264271464868,3.76358919695649,3.51405287532717,3.53002928541339,3.14743707438983,2.98878589706223,2.70926496676777,2.5076852628648,2.58800429460862,2.47112081563911,2.51695061358419,2.45914535807158,2.33550569155398,2.32942957081837,2.30959393937043,..
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,44.9653045489591,..,..,..,..,45.0269853508096,..,..,..,..,..,..,45.0269853508096,..,..
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.52093176005307,9.50631335841722,9.77762888590209,9.74136560386337,10.039183574571,9.61654700082847,9.72993277963223,10.1995817411096,10.3698326562231,10.3465060963923,11.4695874748226,11.8402412120345,11.6805577328622,11.7981500833867,..,..,..
"Korea, Rep.",KOR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,79.3,..,..,84.5,..,80.2,79.6,..,..,80,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,70.9397505764073,128.066177752771,134.158901323978,128.437351047964,121.432123626379,125.451757577458,138.512615746563,143.579244842454,158.74549589395,157.35057277549,151.040820653944,153.165399747004,155.845036496976,155.803323162955,162.294359695341,166.546223798859,..
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5906.95933303936,6310.9089564575,6677.09892065208,6982.13143937655,7397.42563476262,7803.84309909181,8050.8235083203,8477.17910322087,8791.28592960736,8900.28184679943,9744.39250257729,10161.946377862,10345.60110371,10427.8863327435,..,..,..
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4002.67128368549,4034.40928571993,4172.45155875795,4236.40808368512,4336.55528486348,4368.43335058856,4418.5792525279,4573.06486741376,4639.80480134528,4661.65883569119,5060.16622099096,5233.06121965213,5269.03054470702,5253.47154319157,5261.99291586707,..,..
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.0088675022769,32.7324501340377,30.8268681386395,32.70217830368,38.2950027801461,36.8096536052019,37.1662636873734,39.1846770759826,49.9614030773599,47.5497604513923,49.4194931194618,55.7474744518756,56.3402505748638,53.8750763058176,50.2755337484346,45.9011421530273,..
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.467,1.297,1.166,1.18,1.154,1.076,1.123,1.25,1.192,1.149,1.226,1.244,1.297,1.187,1.205,..,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,11509400000,6522300000,5475100000,7010000000,13294400000,13643200000,9161900000,8826900000,11187500000,9021900000,9497400000,9773000000,9495900000,12766600000,9273600000,5042000000,..
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,62880,62814,62748,62682,62616,62550,62484,62418,62352,62286,62220,62144,62068,61992,61916,61840,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,561633037419.537,533051998853.593,609020054512.465,680520807982.478,764880644710.649,898137194716.188,1011797457138.5,1122679154632.41,1002219052967.54,901934953364.711,1094499338702.72,1202463682633.85,1222807195712.49,1305604981271.91,1411333926201.24,1377873107856.33,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.83127820489923,4.52531949748777,7.43243361369808,2.93320705303664,4.89985150655659,3.92368743969695,5.176133981787,5.46340608762227,2.8292144573827,0.707518482607597,6.49679358555511,3.68169647232138,2.29238242636897,2.89622005439183,3.34144751931207,2.61193540870619,..
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10750,11630,12470,13360,15650,17800,19980,22460,22850,21090,21320,22620,24640,25870,26970,27450,..
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17950,19060,20700,21310,22920,24030,25770,27790,28720,28330,30500,31510,32550,33050,33960,34810,..
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,505143035039.087,550642315095.526,593840017269.785,639411672088.11,751632988993.68,856967116303.417,966585446697.325,1091726480421.47,1118647080115.19,1037381018318.09,1053301824258.18,1125786861345.11,1232163574312.92,1298957736421.55,1360133933578.22,1389474623257.69,..
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,843935306788.961,902537346911.562,985828020535.8,1019713896303.7,1101100127922.87,1156781858533.75,1246381845745.39,1350407461950.59,1405611886503.5,1393108423291.55,1506811930586.56,1568631167033.9,1627811703472.46,1659775128781.05,1712564196032.03,1761861013244.23,..
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.9417043394478,31.559591539701,30.9395937128292,32.0149056239406,32.1170627000281,32.1630754950031,32.7006775807496,32.5795311571119,33.0185129419655,28.4656576954675,32.0228750628306,32.9588326088539,31.0012380789348,29.1022098500579,29.2769033254147,28.4882087448828,..
"Korea, Rep.",KOR,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.258903503418,101.227928161621,103.470848083496,107.483299255371,110.096328735352,111.626693725586,107.970848083496,105.751922607422,103.287803649902,101.411186218262,101.915977478027,102.504692077637,101.362648010254,99.0410079956055,..,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,98.3932495117188,95.1871871948242,91.8668365478516,90.0078582763672,90.1677780151367,92.9807586669922,97.3012466430664,99.1359786987305,99.1841125488281,98.1554489135742,95.8625793457031,95.4936904907227,95.9358978271484,97.7302932739258,..,..,..
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,35.0659091402476,29.7848184468624,31.529778810066,32.3161910950166,32.9173492808185,32.4764085788468,32.1458512261087,30.5446090538725,27.5987552186657,28.7340945456773,29.4659321517834,25.721317204076,26.1734748929829,27.0993449066293,26.880549785293,26.8398930790793,..
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,96,97,96,99,99,99,92,92,93,98,99,99,99,99,98,..
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.9383352396036,31.1786217487439,29.3268659731115,30.6908340870083,34.4660835304054,34.374638847059,36.3850863087863,38.058339942438,49.9721410436398,42.8628771985394,46.2346005873669,54.2525780738226,53.5459701597858,48.8956766029678,45.0216822211305,38.9416983218502,..
"Korea, Rep.",KOR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Korea, Rep.",KOR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,93.4,94,94.5,95.1,95.6,96.1,96.6,97.1,97.6,97.6,97.6,97.6,97.6,..,..,..,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,38.0924288326048,36.82716987998,36.3786777696638,36.6038546872833,37.9625283879204,37.4974278459589,36.858007845705,37.0099876660484,36.2774218791248,36.6784083908573,38.2697298921575,38.3806785733236,38.0698116936037,38.413302987382,38.0609427442178,37.9834982648594,..
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.951410778296065,3.6504182759267,3.06050790649337,3.39508567052738,2.98408016125538,1.03156177704523,-0.139821220276176,2.39722193374008,2.95667171212469,3.54228865346946,3.16144424827201,1.58459593649727,1.04351011992077,0.853326214628638,0.600438308468256,2.20977670570524,..
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.7591201534472,84.07,84.77,87.87,89.8962557995106,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8353658536585,76.3419512195122,76.8390243902439,77.250243902439,77.8465853658537,78.4326829268293,78.9692682926829,79.3495121951219,79.8326829268293,80.2973170731707,80.5512195121951,80.9670731707317,81.2134146341464,81.7051219512195,82.1558536585366,..,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,59.2465146866777,54.6920376674308,51.6562628223864,54.758648909615,62.5336780722098,60.7543038201895,62.744573582487,64.8747237351593,85.5383922767798,76.1272284036159,81.4615384835945,89.7845827356059,87.295446391124,82.3538524609894,77.8113513472935,69.9087597041945,..
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.45731751955534,2.42787774091322,2.31547437727618,2.32866461778874,2.33106488784499,2.46728273718568,2.48836866984537,2.46963885628269,2.60147604482856,2.72477098791898,2.57425069627316,2.57734596651412,2.61298250703507,2.63127224026885,2.64191150499169,2.64370105957847,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,58.3254138300258,62.8788750625312,69.7126737937819,72.098063172627,78.1731366066463,81.5220295365717,84.9986205763739,93.2662477769497,95.276620253585,99.5416855765027,104.774246283547,107.744610183237,109.431614183248,110.998467846808,115.709981247788,118.461917184148,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1,6.4,6.5,6.4,6,5.6,5.2,4.8,4.5,4.3,4.1,4,3.8,3.7,3.6,3.4,..
"Korea, Rep.",KOR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,81.8054883441,81.062327903,77.9309079928,75.1102047628,68.1995664456,61.9899625763,58.0554109817,51.7811048488,53.9834235543,50.0297314776,44.9468144132,44.1927780934,45.6572803645,46.4190554531,51.9696121632,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,..,..,229017,..,..,..,..,404715,..,..,..,..,300000,..,..,..,..
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-198140000,-111330000,-81910000,-461600000,-69070000,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4506500000,4501300000,5120900000,5859700000,5916500000,5178400000,4826000000,5129700000,6952400000,5982300000,5835700000,6582000000,6571000000,6455400000,6550500000,6453500000,..
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,487.332687124197,489.532375439322,492.015487137101,494.414369834711,496.172433381533,497.03744966443,499.297543352601,501.420264135369,504.469731011028,506.509145211123,508.180253008331,511.976139051733,513.656302003082,515.253206246281,517.274876897825,519.255693475585,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.836180864297766,0.740212672199448,0.557631008580806,0.496708812446254,0.375613356428343,0.205166578077185,0.484653200790179,0.465519940804227,0.719755307065419,0.475570548624524,0.46317646985843,0.744180714074818,0.450977410550375,0.429494122423308,0.40595970701192,0.382201749887462,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,47008111,47357362,47622179,47859311,48039415,48138077,48371946,48597652,48948698,49182038,49410366,49779440,50004441,50219669,50423955,50617045,..
"Korea, Rep.",KOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,0.899999976158142,..,..,..,..,..,..,0.600000023841858,..,..,..,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.577201843262,98.4524612426758,95.2523880004883,106.460456848145,111.658447265625,113.450866699219,109.621879577637,107.486419677734,102.447212219238,100.649513244629,98.7425765991211,101.693061828613,109.100547790527,103.216972351074,..,..,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,21.1981304644556,20.6148075286617,20.4011700938225,20.7440030119048,20.0049532374975,20.4983858943704,21.3325623624172,22.6220447141637,22.32777415721,21.3141561451837,21.0051404085013,21.565823779284,27.8645018652493,27.4190854019328,26.2806714615712,..,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00077998638153,1.00073003768921,0.997269988059998,0.992929995059967,0.988370001316071,0.985450029373169,0.988479971885681,0.990469992160797,0.992460012435913,0.99125999212265,0.989080011844635,0.987209975719452,0.987820029258728,0.989560008049011,..,..,..
"Korea, Rep.",KOR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,57.5146719043882,59.0464029735332,59.8577330333797,59.8820924373895,58.5074423266662,59.3551350796512,60.1532062572327,60.2807473671839,61.2148928580104,60.7335873145341,59.2591492922033,59.1023708130922,59.4710429483247,59.2511913210641,59.6096276849638,59.7069077957701,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,99260,99540,99590,99600,99620,99650,99680,99720,99830,99900,100030,100030,100150,100266,100280,100280,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.6311271764346,13.920040664678,13.6451571116792,14.1400966118044,13.4464950011592,13.8580206747726,14.2894925400697,15.4764356422737,15.1477746968245,14.2867475587124,14.0454612631865,14.4356557945975,14.7179228732143,14.31121468508,13.9259016884726,..,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.87,..,..,..,..,..,..,..,..,..,..,..,..,..,2.61,..,..
"Korea, Rep.",KOR,Time required to start a business (days),IC.REG.DURS,..,..,..,17,17,17,17,17,17,14,14,7,4,4,4,4,4
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,1.13428440765118,1.14005996094873,1.00571418838345,0.935352340126047,0.80863653461484,0.627719418154506,0.709367240212478,0.591776742208141,0.844629762561488,0.600290680512631,0.58651774261173,0.867372470550034,0.577669948739513,0.560889782666779,0.540822882013164,0.520524297978175,..
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,79.6914,78.2072,76.723,75.6132,74.5034,73.3936,72.2838,71.174,70.1332,69.0924,68.0516,67.0108,65.97,64.7146,63.4592,62.2038,..
Mexico,MEX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.53531324882053,3.66546994717651,3.57639670988001,3.58614159642496,3.57519330375816,3.37019049174229,3.19520469176241,3.32006056513964,3.29099253404323,3.52347030611257,3.46027397884411,3.35219289619722,3.5214512317903,3.52280201035679,3.54175662965656,3.60685813357884,..
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,17.7506112469438,..,..,..,..,19.3031784841076,..,..,..,..,19.6332518337408,..,19.6332518337408,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,95,..,..,93.4,93.7,..,95.3,94.08,..,96,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.72058829909057,3.79545237540952,3.71155150380954,3.79759166236327,3.80358132459011,3.9676193457395,3.99784272008753,4.05576203736111,4.12698810791117,3.85721238185184,3.75292550742621,3.87802694350267,3.9393729203234,3.94861524649215,..,..,..
Mexico,MEX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,70,..,..,74.5,73,73.7,70.9,..,..,72.5,..,..,..,..,..,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,29.0003556435384,28.4555461909559,31.9232685827638,32.6103008603404,31.3473534497153,31.4071086675234,34.3998606297874,36.9415463261346,37.0154079317536,43.1463602543879,43.9219057946006,44.4444583062464,46.192131107982,48.9511197177396,49.6705250367685,53.765285530786,..
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1717.44403847966,1744.64468927215,1753.75058379659,1719.34437274579,1817.73470373346,1869.74865834798,1877.5600270336,1905.74680040213,1908.34666916627,1863.53515829716,1903.9848254485,2074.24448867813,2037.24123975331,2056.96440755519,..,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1408.55529678989,1424.27816970031,1412.86939871743,1467.26493790936,1485.56113571175,1537.09261660081,1534.152863398,1551.28978351957,1572.87888935073,1500.42484047423,1486.02715102628,1525.35269911867,1545.49833444011,1545.77545264648,1510.11919344987,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.2767044118625,23.6441256878902,23.462546925634,24.8961465738012,26.233685674828,26.5677272507675,27.6010925789207,27.7405852166831,27.8981786298626,27.2804305480435,29.871650866862,31.2643333965175,32.6449560138839,31.7819224053248,32.3093145051429,35.3555721268539,..
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,152557989000,166064502000,157273701000,158672304000,165905777000,170823244000,170608370000,196080703000,197671890000,193342946000,245906481000,291784444000,349269385000,406227125000,441563804000,426334055000,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.747,2.697,2.649,2.604,2.561,2.521,2.483,2.447,2.415,2.385,2.356,2.328,2.3,2.272,2.243,..,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18314697208.14,30055344733.19,24047891414.89,18221148210.9,24913521736.636,25971935735.98,21132106594.18,32419043120.55,29352037322.43,18053760679.58,26454669715.73,24552124428.29,20548026978.63,46902707365.82,26947953856.29,32056499819,..
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,678560,677014,675468,673922,672376,670830,669660,668490,667320,666150,664980,664064,663148,662232,661316,660400,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,683647965226.955,724703603502.349,741559509631.317,713284231624.803,770267585947.191,866345821213.261,965281191371.844,1043471321169.09,1101275278668.79,894948748436.748,1051128603513.77,1171187519660.64,1186598324461.82,1261981728468.52,1298175699755.5,1143793184190.1,..
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.29647383846377,-0.605492390087392,0.131917168641934,1.42267124240306,4.2957142512237,3.03257365857694,4.94451434826912,3.20412301672219,1.40029037023363,-4.70033886285106,5.11019848994358,4.04461387888595,4.01817386885878,1.36007714397567,2.2453085669359,2.46495592537053,..
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5750,6240,6580,6860,7390,7720,8280,9080,9580,8690,8840,9080,9770,9920,10090,9710,..
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10090,10100,10170,10400,11050,11850,12860,13760,14360,14050,14740,15790,16260,16290,17070,16860,..
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,591218040918.01,650808058397.889,694386120605.491,733578226792.671,799778434879.332,846882889304.869,921879069645.038,1027394620816.02,1100935667087.68,1014961547413.65,1048984726241.95,1092440080728.14,1193087273519.42,1227656984993.06,1265441982684.18,1233060636235.91,..
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1037531569719.4,1053319220218.78,1073882959755.39,1112113573450.43,1195752083113.4,1300759187718.24,1432295322504.92,1557241963869.52,1650639145129.84,1641224980736.68,1748866416302.93,1900683442605.92,1984596400197.08,2015360677376.75,2140274567810.54,2141877554266.01,..
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.5054710859179,20.9295845766301,19.9741526380085,21.8865226915676,22.6552416666722,22.2711632569606,23.5074796850663,23.3919595180386,24.4362963785576,22.9068640872212,22.0559606336771,22.2600126458037,23.0510459066969,21.6634885604519,21.5386905637216,22.7317096344775,..
Mexico,MEX,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.246200561523,105.767097473145,105.555908203125,105.13493347168,104.102821350098,103.018943786621,101.745498657227,101.632446289063,101.853118896484,102.907279968262,103.406539916992,104.036041259766,104.651443481445,104.324913024902,103.389198303223,..,..
Mexico,MEX,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,69.9110870361328,71.4640426635742,73.8174896240234,77.3006286621094,78.5518112182617,79.23291015625,80.9089431762695,81.8157119750977,83.2581329345703,82.5707168579102,83.1858901977539,83.5226287841797,85.0917587280273,87.0373764038086,90.549690246582,..,..
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,22.4513507735298,22.0560002351257,21.4267084451293,21.3990961160438,21.2853964199035,19.6356592638499,18.9814078547771,17.177060002047,15.7292335314881,18.1761874996013,16.9378093587142,16.5098163124355,16.3350661941771,15.9247617560815,15.9921956045596,14.6869368099466,..
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,95,96,96,96,96,96,96,96,96,95,98,99,89,97,97,..
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.8543468507975,24.883921252508,24.9085366593447,26.3391238571593,27.992727188001,28.0087189860465,28.8540030486397,29.3241666387369,30.1729083737744,28.7543632718988,31.0748839162427,32.5121867050135,33.7633630159436,32.6627101529477,33.3701716493965,37.4732442440673,..
Mexico,MEX,Improved sanitation facilities (% of population with access),SH.STA.ACSN,74.7,75.5,76.3,77.1,77.8,78.6,79.4,80.1,80.9,81.6,82.3,83,83.7,84.4,85.1,85.2,..
Mexico,MEX,Improved water source (% of population with access),SH.H2O.SAFE.ZS,88.6,89.2,89.7,90.3,90.9,91.4,92,92.5,93,93.6,94.1,94.6,95.1,95.6,96.1,96.1,..
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,3.89,..,4.31,..,4.52,..,4.72,..,4.76,..,4.72,..,4.86,..,5.07,..,..
